rid,age,gender,wave,ethnicity,hispanic,educ
5f613bec-ddb8-b8c1-592a-9f392ee24814,51,Male,3,Other,0,Some college
5f613cc0-4b65-0632-4dd1-2a94551d4544,58,Female,3,White,0,High school graduate
5f613bf7-5243-94bb-212c-77cba01b6bf5,37,Female,3,White,0,College graduate
5f613ba4-1eb7-4e84-5c8c-b4c8d645249b,56,Female,3,White,0,High school graduate
5f613ba5-58cd-9559-5993-e7bf9b0f4260,33,Male,3,White,1,College graduate
5f613c2d-be9d-61cc-4203-41a8245a60df,NA,Male,3,Other,0,Some college
5f613c41-105d-5321-29dd-528f0ff2c1ce,62,Male,3,White,0,Some college
5f613ca9-923e-9000-eec6-2a39568a510c,63,Female,3,White,0,College graduate
5f613d0a-70a6-8a04-8067-4f15f9a570e1,21,Female,3,Black,0,High school graduate
5f613ce6-9de8-f53f-bf95-cde9576da088,NA,Female,3,White,0,College graduate
5f613bd6-3e87-ec1d-54f3-f46273b8950c,73,Female,3,White,0,Some college
5f613bc5-d60b-85a2-266a-fef869c74372,46,Male,3,White,0,College graduate
5f613c2a-aa6f-fdff-201a-12dffa37d0c4,60,Female,3,White,0,Some college
5f613df3-0993-96fb-2c79-1eac91a5a3c5,NA,Female,3,White,0,College graduate
5f613bda-1e79-f71f-1355-3be1969883ff,60,Male,3,Other,0,College graduate
5f613bdf-2318-b144-a3b6-5055bdae87f9,61,Female,3,White,0,College graduate
5f613bc0-f783-c0f0-0514-8ab27baeb469,71,Female,3,White,0,High school graduate
5f613ca7-461f-e5f2-a95b-44a1b699ca21,60,Female,3,White,0,Some college
5f613cd4-17bd-c109-39cb-06fd1e8f852e,18,Female,3,Other,0,Non-high school graduate
5f613bb0-ef35-03a3-47b2-e6d4b7a10626,67,Male,3,White,0,College graduate
5f613c0a-d960-d460-c4c5-5cca619f67a5,NA,Male,3,White,0,College graduate
5f613c65-8f33-6426-1ad5-dedede702531,50,Female,3,White,0,Some college
5f613bd4-0a6d-cfa9-f47a-37a58c19a368,68,Male,3,White,0,High school graduate
5f613bbf-bf76-60e0-81cf-d10c411bf4b2,43,Male,3,White,0,College graduate
5f613c16-4934-5193-3768-5b6e5dd690c8,36,Male,3,Other,0,College graduate
5f613bf4-2c2a-c293-3fdf-740535edb192,53,Female,3,White,0,College graduate
5f613c15-3198-2545-4748-f8fbe1f3b231,NA,Male,3,White,0,High school graduate
5f613d5b-1ddb-d147-53e3-a00dba49326b,22,Female,3,Black,0,High school graduate
5f613b30-0af0-bcd5-5331-1d965de097e1,37,Male,3,White,0,College graduate
5f613c53-b54a-1bc3-dc43-1b6295a3221c,NA,Male,3,White,0,College graduate
5f613d5c-670f-8ac4-3901-0af5345c4ba5,22,Male,3,Other,0,Some college
5f613b2f-43bd-6e8c-4585-b367c494b215,42,Male,3,Black,0,Some college
5f613c47-6478-9861-30f3-e09071f2a23f,NA,Female,3,White,0,High school graduate
5f613cba-6004-f756-b494-eee5453eee1b,23,Female,3,White,0,Some college
5f613cfa-5edb-87e0-0b2f-8cd66365dfa0,NA,Male,3,Other,1,High school graduate
5f613c72-c2ca-6447-8827-65f4cef8f9ed,19,Female,3,Other,1,Non-high school graduate
5f613ca9-924d-f6aa-5cbc-1cd045b62880,NA,Male,3,White,0,College graduate
5f613d06-d7a2-72f7-6890-6d71381fcb8a,NA,Female,3,Black,0,College graduate
5f613bad-3f31-1a2c-7ec5-bae1cb1ccdcc,NA,Female,3,White,0,College graduate
5f613d1d-372e-7954-1bab-e429852d9a5e,61,Female,3,White,0,Some college
5f613cfd-b0c9-6eb1-f880-806a135eb0c1,62,Female,3,White,0,Some college
5f613cc8-4d10-16a0-fb9f-2d917548a440,NA,Female,3,White,0,College graduate
5f613c30-1738-bc4c-60dc-9f09814ebda3,40,Male,3,White,0,College graduate
5f613c06-608c-b59d-c9e3-bd50c3bf7e07,42,Male,3,White,0,College graduate
5f613c70-f10c-3741-e65f-c424678d060e,NA,Male,3,White,1,High school graduate
5f613d7c-6838-4d3c-adcf-ae4a8e7bf6f5,NA,Male,3,White,0,Some college
5f613c63-38bd-c987-c23c-978acaf9c3b8,66,Female,3,White,0,College graduate
5f613c28-cf21-a2ab-def9-34673016c235,18,Female,3,Black,0,High school graduate
5f613d05-01e4-380c-11be-002588fe0e94,20,Female,3,White,0,Some college
5f613d02-f008-e248-d134-8506f7e6b350,18,Female,3,Other,0,High school graduate
5f613c35-847f-254c-5dd9-34be904ec7f8,59,Female,3,White,0,Some college
5f613ce5-47d9-3223-ddb8-4f45d490fcf6,21,Male,3,Black,0,Some college
5f613cd6-0b32-9515-d473-b371f85d3693,53,Male,3,White,0,Some college
5f613cae-52c9-196e-5e71-c36fe2996d09,19,Female,3,Black,0,High school graduate
5f613bf1-bd4a-daae-b9f5-f21bce8b6e02,42,Male,3,White,0,Some college
5f613c63-55d6-a793-a767-90099a47320b,68,Female,3,White,0,Some college
5f613bef-b939-c0cc-8c91-249ca61b12d7,59,Male,3,Black,0,Some college
5f613cd7-0d26-63fe-6038-dda5d0f58f91,45,Male,3,White,0,College graduate
5f613b61-4194-81d2-e146-ea48d580ba76,23,Female,3,Black,0,Some college
5f613d93-25c9-fec8-5cc6-7b41e4fd5200,NA,Female,3,White,0,Some college
5f613bd5-af35-278a-c669-f65e686c1a4e,41,Male,3,White,0,College graduate
5f613bb9-6345-9037-9b7d-37aaf0f329bb,40,Female,3,White,0,College graduate
5f613cd3-286e-d5d3-5c0a-d113105d03a9,NA,Female,3,White,0,College graduate
5f613d44-e494-5337-a689-42ca70184279,NA,Male,3,White,0,College graduate
5f613c9b-e4e5-fd1a-7cf2-87de6ea0ccf2,64,Male,3,White,0,College graduate
5f613c99-098f-9e0a-e546-301bf84c108f,21,Female,3,White,0,High school graduate
5f613cfb-e3c9-aa3e-b4e1-c57727b36c04,60,Female,3,Black,0,Some college
5f613c6b-032c-1054-7b43-e337b2638565,41,Male,3,Other,1,Some college
5f613bcb-aa67-ed82-32f4-d35b777866fb,40,Male,3,White,0,College graduate
5f613b70-267c-f9d1-8d27-ccb3c6dadab7,19,Female,3,Black,0,Some college
5f613cc9-58a0-642d-2aef-7f5ab84bc04e,68,Male,3,White,0,Some college
5f613d8b-c24b-6ea1-c398-697c89e0edb3,NA,Male,3,White,0,College graduate
5f613c87-9792-ee61-8b34-dafafe8442d1,23,Male,3,Black,0,Some college
5f613bcb-085d-9fca-043b-4f03e040db35,NA,Female,3,Other,0,College graduate
5f613bd7-815d-9c3d-427a-e65faf2ae228,32,Female,3,White,0,College graduate
5f613d35-62b9-e4d4-d922-88a81fd2d77c,NA,Male,3,White,0,College graduate
5f613e79-b5ed-6011-d32c-13e3124ab682,NA,Male,3,Other,1,High school graduate
5f613c07-95fb-72eb-85f6-82d9f2af971f,40,Male,3,White,0,College graduate
5f613db2-0a1b-4dbf-7425-2ae61939b019,NA,Male,3,Other,0,College graduate
5f613c6e-b67a-58a3-3e9c-36d44af79253,35,Male,3,White,0,College graduate
5f613dfa-7d80-16f0-0b6c-a5173cea991a,NA,Female,3,White,0,College graduate
5f613ced-afeb-4f25-c8e7-5e459faeee62,51,Female,3,White,0,College graduate
5f613b3d-2641-c8dd-7d7e-597c171c6931,80,Male,3,White,0,College graduate
5f613d35-ac4c-a1db-6d4a-c15ed3cca6ad,23,Female,3,Black,0,College graduate
5f613c72-8007-251b-7ecb-b3c1be36cbdf,18,Female,3,White,0,High school graduate
5f613c1e-8916-5969-f8a5-88abcae813c0,51,Male,3,White,0,College graduate
5f613bd0-ce29-d835-9f91-9894cc3be193,52,Male,3,Other,1,Some college
5f613bd2-2340-dc64-9093-03590e689b67,49,Female,3,White,0,Some college
5f613bde-b8c2-5cdc-dff5-a19a38a7b0fb,50,Male,3,White,0,College graduate
5f613b9d-378e-6f5c-2c5d-77a91bd6e5b3,49,Male,3,White,0,High school graduate
5f613b37-412f-426a-d49c-149901d365c5,33,Female,3,White,0,College graduate
5f613e67-efff-233a-f433-876cdb6a90fe,NA,Female,3,White,0,College graduate
5f613baf-ad46-95cb-81fb-0946bc92d865,40,Male,3,White,0,College graduate
5f613bab-461b-5d03-91ce-1681ac5ffdc1,45,Male,3,White,0,College graduate
5f613f52-1602-8040-bd9b-f16859528150,NA,Female,3,Other,0,Some college
5f613d33-591d-4bff-d683-6b5bacad4166,NA,Male,3,White,NA,Some college
5f613f1b-4480-f3ed-46a8-9226e4c91fdd,NA,Female,3,White,0,Some college
5f613e62-ebf0-4789-2ab5-20403368793f,NA,Female,3,White,0,High school graduate
5f613c46-fb76-9f42-22ff-39ddd4c3d178,79,Male,3,White,0,Some college
5f613cf8-cea0-322f-5d38-a1b0173db524,NA,Female,3,White,0,Some college
5f613b69-6fea-2504-3c88-4db0ef5a84b3,27,Female,3,Other,0,College graduate
5f613cef-af78-fe1f-55df-3d68f21a35c9,22,Male,3,White,0,College graduate
5f613d72-c832-6791-219b-cb7b51427884,NA,Male,3,White,0,College graduate
5f613ed0-5ce7-24c7-1ca7-dfced5ddbd15,NA,Female,3,White,0,Some college
5f613e03-c6ac-05f1-0a9a-98c38e6f4adb,19,Female,3,Other,0,College graduate
5f613bd0-4681-8517-fc9f-f55d30d74374,35,Male,3,White,0,College graduate
5f613c5a-b4d1-bcee-a76d-07ffd14e0206,18,Female,3,Black,0,High school graduate
5f613e0e-5434-97f5-20d3-1aac8308b011,18,Female,3,Other,1,Non-high school graduate
5f613f83-26ec-7527-53d9-4584f05b9e49,NA,Male,3,Black,0,College graduate
5f613e3e-93ed-dbdd-ef04-0384002d2fa4,NA,Male,3,White,0,Some college
5f613b7e-bbc5-3ec0-7161-303b994c045a,40,Male,3,White,0,College graduate
5f613fd9-8f6e-22b4-4aa4-ffe5d85efcd5,NA,Male,3,White,0,College graduate
5f613cf6-e431-cf8e-0b32-9748b3173e5d,62,Male,3,White,0,Some college
5f613eb1-77f8-f274-62a1-6bc89391f443,NA,Female,3,White,0,Some college
5f613dcf-0fc5-07a7-52cf-a1df2513b77f,NA,Female,3,White,1,High school graduate
5f613e0b-a02b-3e97-3343-9c699a12e0df,NA,Male,3,White,0,Some college
5f613da9-377e-416b-8e68-a65e236f4dfd,54,Female,3,Other,0,College graduate
5f613b48-d62b-75b5-d625-5b70c088c797,40,Female,3,White,0,College graduate
5f613d5f-4e45-1302-dbba-541fb3728166,NA,Female,3,White,0,Some college
5f613d55-fdfa-01af-b191-25c1c8a9bbe1,NA,Female,3,Other,0,College graduate
5f613c9c-4c23-2787-6e1b-6063b1e9ef04,48,Female,3,White,0,Some college
5f613f00-6d80-4ac2-eff3-09e6396e8729,NA,Male,3,Other,1,Some college
5f613d3d-0b57-93df-6b7b-9d6d92a82fe6,21,Female,3,Other,0,Some college
5f613be3-b378-625b-e83e-dc0a9b6a9efa,70,Female,3,Black,0,Some college
5f613c65-9767-ffea-3d4a-21ab8349e93d,50,Male,3,White,1,College graduate
5f613c33-437a-c59b-65b4-a4ae0ae58e26,18,Female,3,Other,1,High school graduate
5f613c31-efe0-cf7b-6394-63df3f680f51,56,Male,3,White,0,College graduate
5f613f6a-4ad2-b57f-fdb8-b2cb9f83ab6d,NA,Female,3,White,0,Some college
5f613f45-d834-ef2a-56f6-ceb82b71401a,NA,Female,3,White,0,Some college
5f613cb4-63c9-9819-6327-f3e0696d0faf,NA,Female,3,Other,0,Some college
5f613cdd-369e-5e15-985e-6c8fcf25e220,NA,Male,3,White,0,College graduate
5f613f3a-6db6-7eb9-f18c-8d823f7a8f12,NA,Female,3,White,0,College graduate
5f613c4f-00fd-707d-beaf-99f63cd31bdd,68,Male,3,Black,0,High school graduate
5f613bf5-0338-c3d4-1e2d-fa691d70d66b,45,Female,3,White,0,College graduate
5f614041-dfd0-4e6f-f39a-e172dd1d65ee,NA,Female,3,Other,0,Some college
5f613d91-0e9b-b620-eb3c-82fbbb654c34,NA,Male,3,White,0,College graduate
5f613f38-4f5e-23cd-ba69-f085cf8a49f2,NA,Male,3,White,0,College graduate
5f613ff8-f2bf-cb82-cd81-9776191e7804,NA,Male,3,White,0,College graduate
5f613f53-363c-54f6-162f-05894d36ce88,NA,Male,3,White,0,College graduate
5f613f6d-01d3-e47c-5090-3a1650d09eee,NA,Male,3,White,0,College graduate
5f613adc-43d4-d081-f3c6-d04c4804a96f,20,Male,3,White,0,Some college
5f613f52-f0f0-42c8-8612-ce126c8134c5,NA,Male,3,White,0,College graduate
5f613f46-1890-4074-dfdc-b50e21a54c79,NA,Male,3,Other,1,Some college
5f614105-4e85-5dd3-4e1a-84f3558516f9,NA,Female,3,Black,0,College graduate
5f6140aa-6346-8bab-8909-a5ba7ffc6147,NA,Male,3,White,0,College graduate
5f613cd0-1aeb-56e0-9756-4970ffc6f141,NA,Male,3,White,0,College graduate
5f614074-1c76-6dd7-db2b-1424b0245b07,NA,Female,3,White,0,High school graduate
5f614143-fbc4-a435-d042-93202f8333b8,NA,Male,3,White,0,High school graduate
5f61413b-1c82-15de-49f4-62bdcd32eb6f,NA,Female,3,White,0,College graduate
5f613c1e-88ac-30fd-7902-8c1ec2458147,39,Female,3,Other,0,College graduate
5f614145-e05e-1861-a380-e0e6cac92c18,NA,Female,3,White,0,College graduate
5f61419d-a136-d172-19ae-737c5d236a16,NA,Male,3,Black,0,College graduate
5f614155-6231-2fa6-1e83-2064a28c4543,NA,Female,3,Black,0,Some college
5f6140ab-cc29-f52f-f87a-5f33521f4129,NA,Female,3,White,0,Some college
5f61401a-f4d6-ed95-a3c7-468527d2fc60,NA,Male,3,White,0,College graduate
5f6140ff-0337-d282-eb03-4650579ba661,NA,Male,3,White,0,College graduate
5f6140ff-5617-a895-b498-9f737b0c1153,NA,Male,3,White,0,College graduate
5f6141ee-032b-d0d2-5d4f-5dcb7c93e7af,NA,Female,3,White,0,College graduate
5f614059-756f-49f4-e435-d520ea7a68e8,NA,Female,3,White,0,High school graduate
5f6140b7-d658-9057-f883-26d1f06b7083,NA,Female,3,White,0,College graduate
5f614082-3af0-439a-d7c0-096e6f09708e,NA,Male,3,White,0,High school graduate
5f614029-ae52-5c4a-b025-bd638f3e87d4,NA,Female,3,White,0,College graduate
5f61414e-886c-ae92-db3b-d39e953d6fb4,NA,Female,3,White,0,College graduate
5f6140f8-def0-3bfe-8b01-9d8976816ecf,NA,Male,3,White,0,College graduate
5f614092-52cb-2585-7444-9c7a944d0d5d,NA,Male,3,White,0,College graduate
5f614089-7107-e1d1-9c7b-29728c74beda,NA,Male,3,White,0,College graduate
5f613ff9-f512-0cb0-c751-adff08d148d4,NA,Male,3,Other,0,College graduate
5f613fcf-e715-3d53-cc13-490b23ffddaf,NA,Female,3,White,0,College graduate
5f614092-3b05-e968-e230-0c4891d06f57,NA,Female,3,White,1,College graduate
5f6141d5-e985-ee84-b46a-97066c1fa707,NA,Female,3,White,0,Some college
5f614212-3f5f-b5f4-c5df-6167f1b26f66,NA,Female,3,White,0,College graduate
5f6141c4-70ec-bed1-2850-eb84d9f41e14,NA,Female,3,White,1,High school graduate
5f613bc6-b423-357f-5925-3ab41c9acdc9,29,Male,3,White,0,Some college
5f6140d2-6b6a-bacb-92c6-ec41cba65f3b,NA,Female,3,White,0,College graduate
5f6140d2-50dc-0897-8662-12d5df17dc90,NA,Male,3,White,0,College graduate
5f61416a-0670-2eaf-f661-c0797bacde88,NA,Male,3,White,0,Some college
5f614260-c372-816f-625d-0facf74c8882,NA,Male,3,White,0,College graduate
5f61419d-229a-bacb-e7d2-cfe11d55e9fb,NA,Female,3,White,0,Some college
5f61413d-ec9b-9ea2-33f2-e254ff7152d0,NA,Male,3,White,0,College graduate
5f614208-6d4f-37f4-3e86-7487501cc088,NA,Male,3,Other,0,Some college
5f613fcd-1640-ceb8-b02a-f9c8354a281d,NA,Male,3,White,0,Some college
5f614282-27e8-1319-67a3-f7c95a315dc5,NA,Female,3,Black,1,College graduate
5f613f98-8367-d970-55ed-593fb52dd373,NA,Male,3,White,0,College graduate
5f6142d3-97a4-47c2-568a-d1f4bfef2171,NA,Female,3,White,0,College graduate
5f614179-de40-bc92-b1ad-ee07eac460fc,NA,Male,3,White,0,College graduate
5f614095-a09e-36aa-2df6-5706a390d810,NA,Male,3,White,0,College graduate
5f61434e-9d9a-105a-2d88-fbd26f8ec621,NA,Male,3,White,0,College graduate
5f61433f-528b-3ff5-d039-c3a0d5a74d77,NA,Female,3,White,0,College graduate
5f6142d7-fc82-e3d4-a042-31a55bb7869b,NA,Female,3,White,0,Non-high school graduate
5f61409a-ebc7-eb32-6890-6cd8493d19c6,NA,Male,3,White,0,College graduate
5f6141af-136a-2804-6dfc-28159cb9db6a,NA,Male,3,Black,0,High school graduate
5f613e1b-7661-4a1a-417b-3701de06b84a,NA,Female,3,White,0,College graduate
5f6143e7-0f24-8c78-1763-8e5d6e90eb83,NA,Female,3,Other,NA,Some college
5f6143c8-5697-24ce-3fcf-9f69533d6612,NA,Male,3,White,0,Some college
5f6142bd-03bf-8af3-4820-af94ebef8311,NA,Female,3,White,0,College graduate
5f613d16-46e0-e4dc-a90e-13dd0cd9e781,20,Female,3,Black,0,Some college
5f6142c8-b3e0-7824-4267-3043555fbef1,NA,Female,3,White,1,Some college
5f614045-dfcc-e256-a351-3f5dfbd966c2,NA,Female,3,Black,0,Non-high school graduate
5f614395-b28a-6eda-8cbb-548b1263a0e2,NA,Male,3,White,0,High school graduate
5f614422-db5c-4c18-fc58-ceaf663e2c8f,NA,Male,3,White,0,College graduate
5f614342-90a1-1260-8e87-c8ad1d4ecd15,NA,Female,3,White,0,College graduate
5f61420a-cb32-5839-11ab-be9ef35201b4,NA,Male,3,White,0,College graduate
5f6143eb-7cc2-bd8d-cfb5-52159add3743,NA,Female,3,White,0,High school graduate
5f61412c-da15-3e83-04e6-6518e7a855a1,NA,Female,3,Other,0,Some college
5f6141f6-c72b-6e26-9e6f-83e74d401ba0,NA,Female,3,White,0,College graduate
5f614405-6bce-b1fe-029b-b22cb09120cb,NA,Male,3,Other,0,High school graduate
5f61444f-7dd8-5ea6-7a72-fee077ff3174,NA,Female,3,Other,NA,College graduate
5f61417f-ac5f-860f-0852-4f012b09f9d0,NA,Male,3,White,0,College graduate
5f614321-3614-7ea7-737e-2424e694fa6a,NA,Male,3,White,0,College graduate
5f614352-0bb5-5e7d-2caf-59be6a098f81,NA,Male,3,White,0,College graduate
5f614470-2dce-a27a-c609-ce0ce69e7aae,NA,Female,3,Black,0,High school graduate
5f614410-db10-68f7-de9b-6c1c39d249a0,NA,Male,3,Black,0,College graduate
5f6143af-b4b7-ccc6-dcfd-f725faa8857c,NA,Female,3,White,0,College graduate
5f614388-2122-ea68-da78-2f3cbb509302,NA,Male,3,White,0,College graduate
5f61420c-134a-1a16-2b49-0cedf8f19466,NA,Male,3,White,0,Some college
5f614335-7bc5-857c-a03c-5d79b2f4f018,NA,Male,3,White,0,College graduate
5f613bc9-ff8d-7da3-c384-77d56239c4e8,27,Female,3,White,0,Some college
5f6145eb-ab16-9e10-6fd1-5656ae4eb495,NA,Female,3,White,0,College graduate
5f6142c5-d04a-ea11-f7a9-a9b4f8efc0ea,NA,Male,3,White,0,Some college
5f6141e6-c15d-4712-c3da-e9cbcbcad764,NA,Male,3,White,0,College graduate
5f61456a-c7bf-53d9-4e7e-6b570888c71f,NA,Male,3,White,0,College graduate
5f61455d-d41e-8de1-2a96-bcadbedd188c,NA,Male,3,Other,0,College graduate
5f613bab-368c-c456-0b6c-f2f5b4e42065,79,Male,3,Black,0,College graduate
5f614598-e89a-613b-fc89-d14b1d9fbb14,NA,Female,3,White,0,College graduate
5f614664-7999-8f5d-6d7b-50c14c6333c4,NA,Male,3,White,0,College graduate
5f6146da-22c2-8dd1-9da9-09bbddcdaedd,NA,Female,3,Other,0,Some college
5f6145ff-3963-3ac1-c019-b57e1dd623cd,NA,Female,3,White,0,Some college
5f61479c-4ce7-f6ff-cba8-3527604bc4f9,NA,Female,3,White,0,Some college
5f614662-fe51-868f-b9b0-d17e74051e38,NA,Female,3,White,0,Some college
5f614166-bc0e-9ee3-d27b-4c565c413066,NA,Female,3,White,0,High school graduate
5f6140b2-b21f-bfbc-ea2b-b047a8e8e42a,NA,Female,3,Other,1,College graduate
5f61429d-cd8a-7c16-fa2b-8981be3fdf5b,NA,Male,3,White,0,College graduate
5f614875-92af-84b7-79cb-7dce3270f165,NA,Female,3,Other,1,Some college
5f614835-25c7-6a1a-dbdf-0d32aef400ec,NA,Male,3,White,0,College graduate
5f6143a8-f9b2-9fd7-85af-95654555004f,NA,Female,3,White,0,Some college
5f613bc3-4d08-e10b-494b-2bc544530a1e,68,Female,3,White,0,Some college
5f6146b4-afc9-44bd-10d5-b374f4f74a54,NA,Female,3,Black,0,College graduate
5f6147b5-a20b-1ef3-7ee0-ee93db214c82,NA,Female,3,White,0,Some college
5f614717-3f7d-8ca2-4a29-a47d43866c5c,NA,Female,3,Black,0,College graduate
5f614ace-48a8-5e97-8740-daa30611ee04,NA,Male,3,White,0,College graduate
5f6148af-7b0b-4581-535e-6fa2c6f4ba8e,NA,Male,3,White,0,College graduate
5f6146fb-50c3-cfb0-a1e7-e6510a1625b1,NA,Female,3,White,0,Some college
5f614c59-c5d3-ae50-ec72-051c13842487,NA,Male,3,White,0,Some college
5f6141a5-4165-133a-2a4a-0cf1a7054894,NA,Female,3,Black,0,College graduate
5f614c89-6718-58e6-cb41-5c6a2ab1c535,NA,Female,3,White,0,High school graduate
5f6144ba-2e34-0234-af7f-c6af937e73d4,NA,Female,3,Black,0,Non-high school graduate
5f614e9f-f7db-f46d-a4cd-26ec13b79b1a,NA,Female,3,White,0,High school graduate
5f614335-1494-a0fd-bdc2-a5f22a4d5935,NA,Male,3,White,0,College graduate
5f6140d5-36b2-9ad9-5609-85147691f9bb,NA,Male,3,White,0,College graduate
5f615155-f3b2-a3d0-09be-4e147c2e021f,NA,Male,3,White,0,College graduate
5f61523b-b7af-3968-27b6-b025f0438d7d,NA,Male,3,White,0,Some college
5f6152df-11da-0c77-c5d8-9852f2c58e5a,NA,Female,3,Other,1,Some college
5f614df9-c7e4-9dcd-96ed-361155b51091,NA,Male,3,Other,0,College graduate
5f61531b-441a-10a2-ac27-4721ab5bc4b9,NA,Female,3,White,0,College graduate
5f61537a-b247-5e4d-bd2b-39dbb9efa4fd,NA,Female,3,White,0,College graduate
5f615504-4134-c832-6eca-47f9a6e6223c,NA,Male,3,White,0,Some college
5f613c0b-7c9b-b41b-82b0-067ee43e3810,38,Female,3,Black,0,College graduate
5f615794-4a53-9507-299e-191d447bab86,NA,Female,3,White,0,College graduate
5f6154d2-e410-9d55-7d7c-cc23f0b0a578,NA,Female,3,White,0,Some college
5f615983-9b81-8aaa-38e1-fbeee2cc2bc1,NA,Female,3,White,0,Some college
5f6157ef-4ea2-4e3b-171c-ede9470b4e2b,NA,Female,3,White,0,Some college
5f61593c-250b-5e7a-ae0d-1d2eb640e071,NA,Male,3,Other,0,Some college
5f615222-f9ed-e11f-161b-af35fb6911f5,NA,Male,3,White,0,College graduate
5f615a4d-e8a9-2a7d-dd8e-a76363bd8a0d,NA,Male,3,Black,0,Non-high school graduate
5f615dcd-0c4a-91b9-3020-667618075db3,NA,Male,3,Black,0,Some college
5f615f28-851b-6ec4-de68-99652cbd23eb,NA,Male,3,Other,NA,College graduate
5f615ef2-f12a-ba42-2833-5e124cff01b9,NA,Female,3,White,0,Some college
5f615e17-07f4-3a2b-4ce4-5897b4306a8d,NA,Female,3,White,0,College graduate
5f6162c0-f9d4-a541-e0d7-6c276ad458b9,NA,Female,3,White,0,College graduate
5f616450-670a-dc33-6f2c-f1a7951bb14b,NA,Female,3,White,0,Some college
5f6146d4-5756-7cd4-63f3-a62d24aaaa91,NA,Male,3,Other,0,College graduate
5f616a98-b6e4-d530-ebe9-4b90ad30e5d9,NA,Female,3,Other,0,High school graduate
5f61717f-74a2-f123-e4ec-a18e12888820,NA,Male,3,Black,0,High school graduate
5f617154-ec12-05ec-2ace-60eaa95d5f6f,NA,Male,3,Black,0,Some college
5f617e8d-a082-cbc4-87df-74d1934f4b9c,NA,Male,3,Other,0,College graduate
5f618c6c-31b1-d110-6737-632c595c026b,NA,Male,3,Other,1,Some college
5f618c0f-5af0-acd6-d02f-853674a82bc0,NA,Female,3,Other,1,High school graduate
5f615a67-7202-94e0-2d9a-1a4fe5e5c684,NA,Female,3,White,0,High school graduate
5f6194ea-2c32-cac7-a59f-6444c16a5905,NA,Male,3,Black,0,High school graduate
5f61953a-ec8c-1ae1-79d2-54a6b2151d07,NA,Male,3,Black,0,College graduate
5f6192e9-df80-ed99-e460-f5cd9bffb211,NA,Male,3,Black,0,College graduate
5f61967f-39f0-0cbb-5d4b-c2e4bc981ece,NA,Male,3,Black,1,Some college
5f61956a-668e-338a-9d4d-4daf865245b2,NA,Male,3,Black,0,High school graduate
5f619f92-6842-0116-6c69-48eb60acd3f5,NA,Male,3,Black,0,College graduate
5f61b647-f631-d61f-6cc8-5ee506ed38da,NA,Female,3,Other,1,Non-high school graduate
5f61bc8c-f949-2359-76ab-017d5008354d,NA,Male,3,Other,0,Some college
5f61c267-eabe-db5a-1b1a-902531cb6109,NA,Male,3,Black,NA,Non-high school graduate
5f61e4b7-6409-94e9-f3de-c87410e3c289,NA,Female,3,Other,0,College graduate
5f62160a-5a49-79f2-4cd5-198fade778ea,NA,Female,3,Other,0,Some college
5f622118-1e69-8789-7c69-9b12eab2922c,NA,Female,3,Other,0,College graduate
5f628c6d-fa2e-8c55-2f4c-a307f4374230,NA,Male,3,White,0,College graduate
5f628c85-9b0a-3e36-2c07-fdf6ca44c9f7,NA,Male,3,Other,1,Some college
5f628d00-c3f2-3f1c-abd4-c335ca8ecccd,NA,Male,3,White,0,Some college
5f628c69-c474-47ec-0b08-192b58783c35,NA,Female,3,White,1,Some college
5f628d3b-c9c7-81ae-e658-ebb4de1e99d6,NA,Female,3,White,0,Some college
5f628c9d-bc18-f9b0-d783-0e0daa40437c,NA,Male,3,White,0,College graduate
5f628c69-9701-b051-b248-8f3bec3f37be,NA,Male,3,White,0,College graduate
5f628d1f-433f-136e-9301-7b10cd798fc8,NA,Female,3,White,0,High school graduate
5f628d73-31cf-62b2-97d6-7b6d5f9019bd,NA,Female,3,White,0,Some college
5f628d5f-dc5c-756b-3538-0cf4ec2459e6,NA,Female,3,White,0,College graduate
5f628d71-9715-cc58-e4a0-2fb4e52bf178,NA,Male,3,White,0,College graduate
5f628d20-2211-4765-77e8-f44dacb2c573,NA,Female,3,Other,0,College graduate
5f628e1d-a70a-10cc-7a61-87ba23527b66,NA,Male,3,White,0,College graduate
5f628ddc-ad22-cfb7-32f5-cf7249e7f7aa,67,Female,3,Black,0,High school graduate
5f628d54-9eeb-be84-46d7-6c3fc87d16f9,NA,Male,3,Other,0,High school graduate
5f628d77-2f6c-ad0e-250d-0810b7ece7c6,NA,Female,3,Other,0,Non-high school graduate
5f628d09-4e06-570d-76a8-2e325e2c4307,NA,Male,3,White,0,College graduate
5f628d28-c213-1c63-e173-9d58574cf204,NA,Female,3,Black,0,College graduate
5f628d1e-b7e8-86e8-49a1-d6cc04d9894d,NA,Female,3,Other,0,Some college
5f628e11-265a-b8f5-0352-c788bac6a21c,NA,Female,3,White,0,High school graduate
5f628c96-86c1-553e-10dd-c5d1896d7f10,NA,Male,3,White,0,College graduate
5f628da5-4d9f-d8fb-22c3-f91ea506ef4b,NA,Female,3,Black,0,College graduate
5f628d6e-e602-748e-adfc-7fe1d3f7dbd3,NA,Male,3,White,0,College graduate
5f628c7f-9bed-7d18-6b9d-4f9b6682df0d,NA,Male,3,White,0,College graduate
5f628e01-610d-f8dc-5e1e-4fa7d4e0d475,NA,Male,3,Other,0,College graduate
5f628cd9-0d54-54b2-be36-b8e8b5cdd479,NA,Female,3,White,0,College graduate
