rid,wave,sex_cnt,age_cnt
5f5fea3d-327a-ef82-1544-0a1676730432,3,Male,43
5f5fea3d-327a-ef82-1544-0a1676730432,3,Female,41
5f5fea42-4549-044b-284d-c7b2ac0af3e1,3,Female,65
5f5fea42-4549-044b-284d-c7b2ac0af3e1,3,Male,40
5f5fea42-4549-044b-284d-c7b2ac0af3e1,3,Male,25
5f5fea43-2b7c-a4a9-51b9-8025cb8bbfac,3,Male,50
5f5fea45-be0c-f1ca-eb35-2431d87e94c1,3,Male,30
5f5fea45-be0c-f1ca-eb35-2431d87e94c1,3,Male,8
5f5fea45-be0c-f1ca-eb35-2431d87e94c1,3,Male,40
5f5fea6d-0fca-4900-be08-6262496a57d6,3,Male,44
5f5fea6f-c9c6-8623-dc98-c7d99c6f1724,3,Female,30
5f5fea6f-c9c6-8623-dc98-c7d99c6f1724,3,Female,30
5f5fea6f-c9c6-8623-dc98-c7d99c6f1724,3,Female,30
5f5fea79-fa0a-3bfd-7b00-4e870a63de56,3,Female,39
5f5fea79-fa0a-3bfd-7b00-4e870a63de56,3,Male,44
5f5fea79-fa0a-3bfd-7b00-4e870a63de56,3,Male,42
5f5fea8e-6cfc-49c8-351b-bde18303d5a6,3,Female,43
5f5fea8e-6cfc-49c8-351b-bde18303d5a6,3,Female,6
5f5fea96-c0c2-243c-a520-7c2869edd1e8,3,Male,30
5f5fea9d-2ad7-1f4c-bf6d-d36bffafebfb,3,Female,25
5f5fea9d-2ad7-1f4c-bf6d-d36bffafebfb,3,Male,21
5f5fea9d-ed35-3e1a-1d74-49c3822f37fe,3,Male,45
5f5fea9d-ed35-3e1a-1d74-49c3822f37fe,3,Female,39
5f5fea9d-ed35-3e1a-1d74-49c3822f37fe,3,Male,44
5f5feaa7-1d33-e04a-9723-4c0379491d43,3,Male,40
5f5feaa7-1d33-e04a-9723-4c0379491d43,3,Female,40
5f5feaa7-1d33-e04a-9723-4c0379491d43,3,Male,40
5f5feab0-542d-ebc3-62e9-aaf5dc306d55,3,Male,37
5f5feab0-542d-ebc3-62e9-aaf5dc306d55,3,Male,37
5f5feab0-542d-ebc3-62e9-aaf5dc306d55,3,Male,37
5f5feab0-7c26-edeb-4e9d-d6c2c1e8e895,3,Male,28
5f5feab0-7c26-edeb-4e9d-d6c2c1e8e895,3,Male,28
5f5feab0-7c26-edeb-4e9d-d6c2c1e8e895,3,Male,28
5f5feacc-77e4-3a74-88d4-bd34bbcbd468,3,Female,50
5f5feacc-77e4-3a74-88d4-bd34bbcbd468,3,Male,65
5f5feacc-77e4-3a74-88d4-bd34bbcbd468,3,Female,44
5f5feadb-1488-cbc4-b9ae-da8e8c2f1dfa,3,Female,34
5f5feadb-1488-cbc4-b9ae-da8e8c2f1dfa,3,Female,34
5f5feaee-7632-1edb-7574-7363d2dbeec0,3,Male,30
5f5feaef-e9b8-8685-1740-dcd1706d9e75,3,Male,35
5f5feaef-e9b8-8685-1740-dcd1706d9e75,3,Male,35
5f5feaef-e9b8-8685-1740-dcd1706d9e75,3,Female,35
5f5feb37-c7eb-0d6c-f880-c031a42018e1,3,Male,45
5f5feb3e-bb8d-672e-5700-d11dca219fd2,3,Male,40
5f5feb3e-bb8d-672e-5700-d11dca219fd2,3,Male,40
5f5feb3e-bb8d-672e-5700-d11dca219fd2,3,Male,45
5f5feb52-6f78-84c5-25ef-ccf7c2c50285,3,Male,18
5f5feb52-6f78-84c5-25ef-ccf7c2c50285,3,Female,19
5f5feb5f-48b8-49c1-b45d-2c6b35701754,3,Female,33
5f5feb5f-48b8-49c1-b45d-2c6b35701754,3,Male,38
5f5feb80-f71a-84cc-a3c1-fbf157711ce0,3,Female,30
5f5feb8c-9eda-c7ad-e461-ca4c14399d19,3,Male,37
5f5feb8c-9eda-c7ad-e461-ca4c14399d19,3,Male,59
5f5feb8d-cbf7-8f7b-37c8-2a38b968059b,3,Male,45
5f5feb8d-cbf7-8f7b-37c8-2a38b968059b,3,Male,36
5f5feb9c-1666-e178-f19b-9a2f02f24064,3,Male,19
5f5feb9c-1666-e178-f19b-9a2f02f24064,3,Male,22
5f5feb9c-1666-e178-f19b-9a2f02f24064,3,Female,23
5f5febae-d46f-12c3-277f-78e0d8ec10f9,3,Male,50
5f5febae-d46f-12c3-277f-78e0d8ec10f9,3,Male,12
5f5febae-d46f-12c3-277f-78e0d8ec10f9,3,Male,10
5f5febaf-fe5b-54f2-6772-9fd29dd9d5f2,3,Male,30
5f5febc9-7f20-4df9-5b1f-416a246dd79a,3,Male,40
5f5febc9-7f20-4df9-5b1f-416a246dd79a,3,Male,37
5f5febc9-7f20-4df9-5b1f-416a246dd79a,3,Male,50
5f5febd5-fb25-cb5f-223f-18441b57651f,3,Male,45
5f5febd5-fb25-cb5f-223f-18441b57651f,3,Male,55
5f5febd5-fb25-cb5f-223f-18441b57651f,3,Male,65
5f5febe3-7e60-4a68-ce3e-b1419b3add74,3,Female,23
5f5febe3-7e60-4a68-ce3e-b1419b3add74,3,Female,30
5f5febe3-7e60-4a68-ce3e-b1419b3add74,3,Female,25
5f5febe7-3d71-afeb-8c98-025315c3bdd6,3,Male,55
5f5febe7-3d71-afeb-8c98-025315c3bdd6,3,Male,51
5f5febe7-3d71-afeb-8c98-025315c3bdd6,3,Male,16
5f5febf7-65c8-040b-e901-b7c54d1b64b2,3,Male,38
5f5febf7-65c8-040b-e901-b7c54d1b64b2,3,Male,38
5f5febf7-65c8-040b-e901-b7c54d1b64b2,3,Male,38
5f5fec06-82f0-a9bc-21d8-6884ad15df93,3,Male,2
5f5fec06-82f0-a9bc-21d8-6884ad15df93,3,Male,1
5f5fec06-82f0-a9bc-21d8-6884ad15df93,3,Male,1
5f5fec0e-2777-7c4c-ee8b-383149c919c3,3,Male,57
5f5fec0e-2777-7c4c-ee8b-383149c919c3,3,Male,57
5f5fec10-57e1-1d57-fe62-3c57da98e8e0,3,Male,14
5f5fec10-57e1-1d57-fe62-3c57da98e8e0,3,Female,13
5f5fec10-57e1-1d57-fe62-3c57da98e8e0,3,Female,12
5f5fec10-80fd-4444-eb14-fd89f09704be,3,Male,60
5f5fec10-80fd-4444-eb14-fd89f09704be,3,Male,50
5f5fec17-4b16-b750-ff49-07b3a89db1c8,3,Female,60
5f5fec17-4b16-b750-ff49-07b3a89db1c8,3,Female,55
5f5fec1a-8772-3f48-6f2b-3a799a0ebbf1,3,Female,54
5f5fec21-42c0-c942-8f07-e38b87348a12,3,Male,6
5f5fec21-42c0-c942-8f07-e38b87348a12,3,Male,6
5f5fec21-42c0-c942-8f07-e38b87348a12,3,Male,4
5f5fec31-d3a9-2684-644e-1b1ccc23d357,3,Female,25
5f5fec31-d3a9-2684-644e-1b1ccc23d357,3,Male,28
5f5fec31-d3a9-2684-644e-1b1ccc23d357,3,Female,30
5f5fec37-78a1-f02a-7c43-0bab2339e4c9,3,Female,62
5f5fec40-00cd-d979-c857-fd5f6e943e09,3,Female,50
5f5fec40-00cd-d979-c857-fd5f6e943e09,3,Female,30
5f5fec40-00cd-d979-c857-fd5f6e943e09,3,Male,48
5f5fec47-e50a-c11f-f6b5-0a4eed0aa37f,3,Male,35
5f5fec47-e50a-c11f-f6b5-0a4eed0aa37f,3,Male,30
5f5fec50-4d58-3123-b54e-7a2efe8d5c9f,3,Male,40
5f5fec5c-c070-3d15-beae-313be169a48b,3,Male,78
5f5fec5c-c070-3d15-beae-313be169a48b,3,Female,28
5f5fec5c-c070-3d15-beae-313be169a48b,3,Male,32
5f5fec61-fc74-be7f-8967-c2bdd4282fa3,3,Female,19
5f5fec6e-169e-d742-0302-bfaf32d4d5d0,3,Male,70
5f5fec6f-96a4-76d5-4b87-c50b081fed24,3,Male,42
5f5fec6f-96a4-76d5-4b87-c50b081fed24,3,Male,39
5f5fec6f-96a4-76d5-4b87-c50b081fed24,3,Female,31
5f5fec75-2d0f-4a88-01ba-4a1d833062a4,3,Female,35
5f5fec75-2d0f-4a88-01ba-4a1d833062a4,3,Female,14
5f5fec75-2d0f-4a88-01ba-4a1d833062a4,3,Male,33
5f5fec78-9a16-eb8a-4732-87d1f2b5ef63,3,Male,35
5f5fec78-9a16-eb8a-4732-87d1f2b5ef63,3,Male,35
5f5fec78-9a16-eb8a-4732-87d1f2b5ef63,3,Male,35
5f5fec97-dbe7-3901-3bd1-3bf79f91bd94,3,Female,19
5f5fec97-dbe7-3901-3bd1-3bf79f91bd94,3,Male,20
5f5fec97-dbe7-3901-3bd1-3bf79f91bd94,3,Female,19
5f5fecc8-2893-1510-8e2e-1eb1dd6cc183,3,Male,50
5f5fecc8-2893-1510-8e2e-1eb1dd6cc183,3,Female,18
5f5fecc8-2893-1510-8e2e-1eb1dd6cc183,3,Female,19
5f5fecc8-43a5-4206-7619-651545201f37,3,Female,40
5f5fecc8-43a5-4206-7619-651545201f37,3,Female,50
5f5fecc8-43a5-4206-7619-651545201f37,3,Female,40
5f5fecde-022d-262f-ca5e-c410a780fe6a,3,Male,55
5f5fece1-2bf5-a722-a169-916942364373,3,Male,26
5f5fece9-b88f-6178-d11d-b2cbc240a9cd,3,Female,64
5f5fece9-b88f-6178-d11d-b2cbc240a9cd,3,Female,52
5f5fece9-b88f-6178-d11d-b2cbc240a9cd,3,Female,45
5f5feced-7e43-f013-6dbb-b08f0f89a56f,3,Male,45
5f5feced-7e43-f013-6dbb-b08f0f89a56f,3,Female,30
5f5feced-7e43-f013-6dbb-b08f0f89a56f,3,Male,45
5f5fecf2-b221-899f-ee92-925e371b77c2,3,Female,30
5f5fecf2-b221-899f-ee92-925e371b77c2,3,Female,50
5f5fecfe-aebd-a057-2ada-b4e28d394954,3,Male,35
5f5fecfe-aebd-a057-2ada-b4e28d394954,3,Female,35
5f5fecfe-aebd-a057-2ada-b4e28d394954,3,Female,35
5f5fed0a-9eeb-e279-f3b7-44cbb7ca1ae5,3,Male,40
5f5fed0a-9eeb-e279-f3b7-44cbb7ca1ae5,3,Male,30
5f5fed0a-9eeb-e279-f3b7-44cbb7ca1ae5,3,Female,35
5f5fed11-6744-12c2-f91f-6d342a5c896c,3,Male,50
5f5fed1f-342c-f6cd-8b7e-fc1dab7ec290,3,Male,45
5f5fed1f-342c-f6cd-8b7e-fc1dab7ec290,3,Male,40
5f5fed1f-342c-f6cd-8b7e-fc1dab7ec290,3,Male,35
5f5fed24-62e7-2b35-1a9e-f529d07826cb,3,Male,32
5f5fed24-62e7-2b35-1a9e-f529d07826cb,3,Female,40
5f5fed24-62e7-2b35-1a9e-f529d07826cb,3,Male,50
5f5fed25-5183-dbc3-bf45-fcbe7a1ca221,3,Male,26
5f5fed25-5183-dbc3-bf45-fcbe7a1ca221,3,Female,28
5f5fed25-5183-dbc3-bf45-fcbe7a1ca221,3,Female,50
5f5fed30-ba0b-29e4-c45c-852cf1ee135a,3,Male,30
5f5fed4d-9001-cf55-4479-31234c1af74a,3,Female,23
5f5fed55-e83c-a25d-2105-b2699fac3afd,3,Male,31
5f5fed55-e83c-a25d-2105-b2699fac3afd,3,Female,31
5f5fed56-113d-80f3-4aa2-a230acd8cac2,3,Male,30
5f5fed56-113d-80f3-4aa2-a230acd8cac2,3,Female,34
5f5fed56-113d-80f3-4aa2-a230acd8cac2,3,Male,45
5f5fed59-ac32-d7e8-2103-fe216422643c,3,Male,46
5f5fed60-63e1-8bf8-72c8-a7dcfb722362,3,Male,1
5f5fed72-00d7-906e-1a8c-c643f8db473e,3,Female,39
5f5fed72-00d7-906e-1a8c-c643f8db473e,3,Female,43
5f5fed7d-da05-d437-3730-ec43283a4969,3,Female,23
5f5fed7d-da05-d437-3730-ec43283a4969,3,Male,45
5f5fed7d-da05-d437-3730-ec43283a4969,3,Male,21
5f5fed8c-8d19-11ac-fa28-b45baa0633d8,3,Male,34
5f5fed8c-8d19-11ac-fa28-b45baa0633d8,3,Male,36
5f5fed8d-81f2-6ad8-63d2-aeceb0d6693d,3,Male,36
5f5fed8f-c177-92e7-0810-21a59bec2054,3,Female,25
5f5fed8f-c177-92e7-0810-21a59bec2054,3,Female,30
5f5fed8f-c177-92e7-0810-21a59bec2054,3,Male,45
5f5fed95-4269-80a7-e97f-8262a417a215,3,Male,50
5f5fed95-4269-80a7-e97f-8262a417a215,3,Female,15
5f5fed97-f9a1-0153-ad4d-b9f083d20f9b,3,Female,25
5f5fed97-f9a1-0153-ad4d-b9f083d20f9b,3,Female,20
5f5fed9e-a67c-0f97-330a-23ca98227fa4,3,Female,35
5f5fed9e-a67c-0f97-330a-23ca98227fa4,3,Male,14
5f5fed9e-a67c-0f97-330a-23ca98227fa4,3,Female,8
5f5feda0-de95-7de2-2ed4-3adeb0043308,3,Female,35
5f5feda0-de95-7de2-2ed4-3adeb0043308,3,Female,60
5f5feda0-de95-7de2-2ed4-3adeb0043308,3,Female,65
5f5fedb4-d836-ff76-90fb-a6d5bf436ffa,3,Male,40
5f5fedb4-d836-ff76-90fb-a6d5bf436ffa,3,Male,25
5f5fedbc-4674-42fa-300d-faa5f552b45b,3,Male,31
5f5fedbc-4674-42fa-300d-faa5f552b45b,3,Female,34
5f5fedc2-7ee3-9fe6-a337-a00b2a1c00b9,3,Male,43
5f5fedc2-7ee3-9fe6-a337-a00b2a1c00b9,3,Female,41
5f5fedc2-7ee3-9fe6-a337-a00b2a1c00b9,3,Male,43
5f5fedc6-0a35-c514-4fb7-8e285616aec0,3,Female,30
5f5fedc6-0a35-c514-4fb7-8e285616aec0,3,Female,60
5f5fedda-ad25-b434-df51-33d05a0bbe52,3,Male,45
5f5fedda-ad25-b434-df51-33d05a0bbe52,3,Male,35
5f5fedda-ad25-b434-df51-33d05a0bbe52,3,Female,65
5f5feddb-7824-7b4a-c2db-933fed20d9a2,3,Female,30
5f5feddb-7824-7b4a-c2db-933fed20d9a2,3,Female,27
5f5feddb-7824-7b4a-c2db-933fed20d9a2,3,Male,45
5f5fede0-358f-dcee-76d0-2e42043733d2,3,Male,25
5f5fede0-358f-dcee-76d0-2e42043733d2,3,Male,35
5f5fedf2-dd83-a609-dd22-d673c433e0e4,3,Female,44
5f5fedf2-dd83-a609-dd22-d673c433e0e4,3,Male,45
5f5fedf7-21e3-32ac-9cb4-4f24ed8f798c,3,Male,27
5f5fedf7-21e3-32ac-9cb4-4f24ed8f798c,3,Male,27
5f5fee00-395a-2f07-3bdb-92ef766b00cc,3,Male,44
5f5fee00-395a-2f07-3bdb-92ef766b00cc,3,Female,35
5f5fee00-395a-2f07-3bdb-92ef766b00cc,3,Female,29
5f5fee01-e5c3-d69f-99fe-2d514057c037,3,Female,38
5f5fee01-e5c3-d69f-99fe-2d514057c037,3,Female,10
5f5fee01-e5c3-d69f-99fe-2d514057c037,3,Male,6
5f5fee05-6869-3562-9288-33eefc0934f4,3,Female,35
5f5fee05-6869-3562-9288-33eefc0934f4,3,Male,32
5f5fee11-6ce6-ce82-afdb-7b8d151064f3,3,Female,20
5f5fee1a-1f27-ca18-fabb-4199aa720834,3,Female,29
5f5fee1a-1f27-ca18-fabb-4199aa720834,3,Female,25
5f5fee2e-b9d3-bf5f-297d-1596d9282547,3,Male,58
5f5fee2e-b9d3-bf5f-297d-1596d9282547,3,Female,38
5f5fee35-2ad5-af69-d48e-25a1b3f5c8bd,3,Male,50
5f5fee35-2ad5-af69-d48e-25a1b3f5c8bd,3,Male,50
5f5fee35-2ad5-af69-d48e-25a1b3f5c8bd,3,Male,50
5f5fee3c-5ee4-1b14-c980-af2fe3b7501c,3,Female,57
5f5fee3c-5ee4-1b14-c980-af2fe3b7501c,3,Male,59
5f5fee3c-5ee4-1b14-c980-af2fe3b7501c,3,Female,60
5f5fee3f-5398-90d4-6cc4-0c0f9675261c,3,Female,29
5f5fee3f-5398-90d4-6cc4-0c0f9675261c,3,Female,27
5f5fee3f-5398-90d4-6cc4-0c0f9675261c,3,Female,20
5f5fee48-5feb-36dc-4de6-b71f7e6bd84a,3,Male,45
5f5fee48-5feb-36dc-4de6-b71f7e6bd84a,3,Male,40
5f5fee48-5feb-36dc-4de6-b71f7e6bd84a,3,Female,35
5f5fee60-a912-9e20-6bd4-5c67ccd13054,3,Male,56
5f5fee60-a912-9e20-6bd4-5c67ccd13054,3,Male,30
5f5fee60-a912-9e20-6bd4-5c67ccd13054,3,Male,35
5f5fee62-2a7c-af0e-ce39-a71afe27cbfc,3,Male,2
5f5fee62-2a7c-af0e-ce39-a71afe27cbfc,3,Male,4
5f5fee62-2a7c-af0e-ce39-a71afe27cbfc,3,Male,4
5f5fee74-5d90-a922-1648-7596f139a3e8,3,Male,40
5f5fee74-5d90-a922-1648-7596f139a3e8,3,Female,17
5f5fee74-5d90-a922-1648-7596f139a3e8,3,Female,56
5f5fee8e-c943-b5a0-7473-75f1ff053f29,3,Male,28
5f5fee8e-c943-b5a0-7473-75f1ff053f29,3,Female,18
5f5fee8e-c943-b5a0-7473-75f1ff053f29,3,Male,45
5f5fee9d-1096-4f2d-7b2f-dc850fbbef89,3,Female,32
5f5fee9d-1096-4f2d-7b2f-dc850fbbef89,3,Female,32
5f5fee9d-1096-4f2d-7b2f-dc850fbbef89,3,Male,8
5f5feea0-6d47-4990-6768-acf42bfbde8b,3,Male,7
5f5feea6-5820-ffd0-228f-79483c3344bc,3,Male,35
5f5feea6-5820-ffd0-228f-79483c3344bc,3,Male,30
5f5fef12-c905-a88b-71b1-fcd38cb4b0a4,3,Male,35
5f5fef12-c905-a88b-71b1-fcd38cb4b0a4,3,Male,34
5f5fef12-c905-a88b-71b1-fcd38cb4b0a4,3,Male,62
5f5fef23-55de-623a-b3b3-19ffc1e89f3c,3,Female,63
5f5fef23-55de-623a-b3b3-19ffc1e89f3c,3,Female,37
5f5fef23-55de-623a-b3b3-19ffc1e89f3c,3,Male,40
5f5fef23-c51d-9516-1f72-4e8045f3e174,3,Female,71
5f5fef32-e808-6332-a407-9542075d1d9c,3,Female,45
5f5fef51-17cb-6477-9a6e-70326436708d,3,Male,25
5f5fef51-17cb-6477-9a6e-70326436708d,3,Male,27
5f5fef51-17cb-6477-9a6e-70326436708d,3,Male,23
5f5fef63-eda2-a06d-49e2-ae9533f40d70,3,Female,54
5f5fef63-eda2-a06d-49e2-ae9533f40d70,3,Female,54
5f5fef6a-0ac9-ad44-7181-43469c65ef25,3,Male,39
5f5fef6a-0ac9-ad44-7181-43469c65ef25,3,Female,45
5f5fef6a-0ac9-ad44-7181-43469c65ef25,3,Male,5
5f5fef73-d435-9cfe-ad7a-c5a790e4596f,3,Female,30
5f5fef73-d435-9cfe-ad7a-c5a790e4596f,3,Female,35
5f5fef73-d435-9cfe-ad7a-c5a790e4596f,3,Female,33
5f5fef85-425b-690c-bb3d-7b92e53d879b,3,Female,25
5f5fef85-425b-690c-bb3d-7b92e53d879b,3,Male,40
5f5fef85-425b-690c-bb3d-7b92e53d879b,3,Male,35
5f5fef93-0d1f-94de-e1ff-edb147aa4717,3,Male,50
5f5fef93-0d1f-94de-e1ff-edb147aa4717,3,Female,56
5f5fef93-0d1f-94de-e1ff-edb147aa4717,3,Male,60
5f5fef9d-91a3-2d0a-f3cc-b19d0758ade7,3,Female,67
5f5fef9d-91a3-2d0a-f3cc-b19d0758ade7,3,Male,78
5f5fefa3-c4b9-c362-ad49-5ddda0223a07,3,Female,30
5f5fefa3-c4b9-c362-ad49-5ddda0223a07,3,Female,30
5f5fefa3-c4b9-c362-ad49-5ddda0223a07,3,Male,30
5f5fefb8-955f-fb75-4b8e-cec9d986e9e1,3,Female,40
5f5fefb8-955f-fb75-4b8e-cec9d986e9e1,3,Female,30
5f5fefb8-955f-fb75-4b8e-cec9d986e9e1,3,Male,28
5f5fefbf-546d-85c7-31ed-6041b70bd87c,3,Male,28
5f5fefbf-546d-85c7-31ed-6041b70bd87c,3,Male,47
5f5fefbf-546d-85c7-31ed-6041b70bd87c,3,Female,40
5f5fefe4-8512-4fc6-c2e9-e23d329b3ea3,3,Male,29
5f5fefe4-8512-4fc6-c2e9-e23d329b3ea3,3,Male,25
5f5ff014-6a36-cc5b-42e4-ca03e81cee14,3,Female,34
5f5ff014-6a36-cc5b-42e4-ca03e81cee14,3,Female,34
5f5ff014-6a36-cc5b-42e4-ca03e81cee14,3,Male,28
5f5ff026-b6c0-a0fb-b9b7-1e90558d3c1b,3,Male,25
5f5ff026-b6c0-a0fb-b9b7-1e90558d3c1b,3,Male,50
5f5ff026-b6c0-a0fb-b9b7-1e90558d3c1b,3,Male,22
5f5ff028-c34d-ee01-d608-e21059b83e06,3,Male,75
5f5ff028-c34d-ee01-d608-e21059b83e06,3,Male,25
5f5ff032-abd0-fc05-b0b0-e7bc820f78ad,3,Male,55
5f5ff032-abd0-fc05-b0b0-e7bc820f78ad,3,Female,23
5f5ff033-1452-61f3-a25b-2450271a24f7,3,Male,57
5f5ff037-b160-cbf2-4f5b-b7522846afa0,3,Female,50
5f5ff037-b160-cbf2-4f5b-b7522846afa0,3,Female,25
5f5ff044-a6d0-3ce5-1957-8beab33315a5,3,Female,18
5f5ff044-a6d0-3ce5-1957-8beab33315a5,3,Female,20
5f5ff044-a6d0-3ce5-1957-8beab33315a5,3,Female,50
5f5ff059-1330-929d-7493-7c6b434db38f,3,Male,48
5f5ff059-1330-929d-7493-7c6b434db38f,3,Male,54
5f5ff059-1330-929d-7493-7c6b434db38f,3,Female,55
5f5ff05c-cde8-febc-f2d4-7ca26fabb13c,3,Female,55
5f5ff05c-cde8-febc-f2d4-7ca26fabb13c,3,Female,50
5f5ff05c-cde8-febc-f2d4-7ca26fabb13c,3,Male,30
5f5ff08d-f671-d819-16e7-4edb0bc7839c,3,Female,54
5f5ff08d-f671-d819-16e7-4edb0bc7839c,3,Female,54
5f5ff08d-f671-d819-16e7-4edb0bc7839c,3,Female,54
5f5ff0a0-3026-e789-453f-14a638e0096d,3,Male,55
5f5ff0a0-3026-e789-453f-14a638e0096d,3,Male,33
5f5ff0a0-3026-e789-453f-14a638e0096d,3,Female,27
5f5ff0a0-87c1-cde6-0cd3-032385a401e3,3,Male,52
5f5ff0a0-87c1-cde6-0cd3-032385a401e3,3,Male,45
5f5ff0a0-87c1-cde6-0cd3-032385a401e3,3,Male,36
5f5ff0ac-68f9-140a-c716-baca9685114b,3,Male,55
5f5ff0ac-68f9-140a-c716-baca9685114b,3,Female,56
5f5ff0ac-68f9-140a-c716-baca9685114b,3,Male,20
5f5ff0b3-c82f-6913-b046-5337d17c6cfa,3,Female,36
5f5ff0b3-c82f-6913-b046-5337d17c6cfa,3,Female,27
5f5ff0b6-89db-d3a0-d790-15d6cafc0063,3,Female,45
5f5ff0b6-89db-d3a0-d790-15d6cafc0063,3,Female,60
5f5ff0b6-89db-d3a0-d790-15d6cafc0063,3,Male,60
5f5ff0d5-15dc-074b-c79d-0e1aa65436db,3,Female,30
5f5ff0d5-15dc-074b-c79d-0e1aa65436db,3,Female,20
5f5ff0ec-df47-43ac-9783-6dc8ed39f7b6,3,Male,30
5f5ff0ec-df47-43ac-9783-6dc8ed39f7b6,3,Female,30
5f5ff103-6ece-2c6e-d0f2-147900bc5d93,3,Female,50
5f5ff142-1ea6-658c-3186-a5fac934a6f2,3,Female,30
5f5ff1c6-12e6-079d-6b31-e32a87bc6f92,3,Female,24
5f5ff1c6-12e6-079d-6b31-e32a87bc6f92,3,Male,28
5f5ff24b-1657-0774-0fe3-01f29c0f7bee,3,Male,24
5f5ff2f0-d591-6bfa-7e62-694d05bad94a,3,Female,32
5f5ff2f0-d591-6bfa-7e62-694d05bad94a,3,Male,34
5f5ff2f0-d591-6bfa-7e62-694d05bad94a,3,Female,32
5f5ff2fe-32d9-87c0-3e6c-37ade4b193c9,3,Male,60
5f5ff31d-8e6d-a2a2-fecd-6873e2644c96,3,Male,30
5f5ff31d-8e6d-a2a2-fecd-6873e2644c96,3,Female,22
5f5ff31d-8e6d-a2a2-fecd-6873e2644c96,3,Male,20
5f5ff362-f12b-8eaf-66ca-5c0830fde78c,3,Male,34
5f5ff485-b7f5-c061-1f83-53878e25f1df,3,Male,35
5f5ff53c-580f-801d-281c-5e1bb7719bc9,3,Female,61
5f5ff53c-580f-801d-281c-5e1bb7719bc9,3,Male,42
5f5ff5a9-4ad6-7773-0891-ca8fc30c3fe7,3,Female,30
5f5ff5a9-4ad6-7773-0891-ca8fc30c3fe7,3,Female,25
5f5ff5a9-4ad6-7773-0891-ca8fc30c3fe7,3,Female,30
5f5ff60b-7aca-0e13-3325-2fe791619b4f,3,Male,55
5f5ff685-e6e4-a449-5389-f2a9da05448d,3,Male,25
5f5ff685-e6e4-a449-5389-f2a9da05448d,3,Female,30
5f5ff685-e6e4-a449-5389-f2a9da05448d,3,Male,65
5f5ff725-4be0-78ba-cf97-11779e522406,3,Female,18
5f5ff725-4be0-78ba-cf97-11779e522406,3,Female,20
5f5ff725-4be0-78ba-cf97-11779e522406,3,Female,18
5f5ff749-5cda-2449-9d27-ac3823c3b648,3,Male,25
5f5ff749-5cda-2449-9d27-ac3823c3b648,3,Male,23
5f5ff7ec-c501-d538-a0fe-f60b16bfc6f5,3,Female,40
5f5ff878-1d69-b193-b1fb-35a0412015f1,3,Male,32
5f5ff878-1d69-b193-b1fb-35a0412015f1,3,Female,36
5f5ff878-1d69-b193-b1fb-35a0412015f1,3,Male,39
5f5ff88f-c298-1300-c23d-311283f5e24e,3,Female,1
5f5ff88f-c298-1300-c23d-311283f5e24e,3,Female,36
5f5ff9e4-dcde-ce22-9894-e413c90180e2,3,Male,29
5f5ff9e4-dcde-ce22-9894-e413c90180e2,3,Male,29
5f5ffc90-11fa-4d6f-2156-b3814e226420,3,Male,55
5f5ffd11-8b7f-6902-14ff-99a3f5843a87,3,Female,37
5f5ffd11-8b7f-6902-14ff-99a3f5843a87,3,Female,36
5f5ffd11-8b7f-6902-14ff-99a3f5843a87,3,Male,50
5f5ffd1b-5b2a-a489-9503-7a548bdcb55b,3,Male,45
5f5ffd1b-5b2a-a489-9503-7a548bdcb55b,3,Female,44
5f6004a6-f24b-b403-ccfb-df3c7feeb840,3,Male,27
5f6004a6-f24b-b403-ccfb-df3c7feeb840,3,Male,22
5f6004a6-f24b-b403-ccfb-df3c7feeb840,3,Female,26
5f6007f7-82da-a291-aa9a-d60fb859b541,3,Male,16
5f6007f7-82da-a291-aa9a-d60fb859b541,3,Male,16
5f6007f7-82da-a291-aa9a-d60fb859b541,3,Female,16
5f603014-de90-9055-51c8-bea0c43f114f,3,Female,57
5f603014-de90-9055-51c8-bea0c43f114f,3,Female,38
5f6030f3-21cc-d303-1390-39d061f6a300,3,Female,40
5f6030f3-21cc-d303-1390-39d061f6a300,3,Female,45
5f604c10-ecd2-0a8c-038c-88bd6b140215,3,Male,40
5f6100fb-313c-1763-87c1-a5e4c29b16df,3,Male,20
5f6100fb-313c-1763-87c1-a5e4c29b16df,3,Male,8
5f6100fb-313c-1763-87c1-a5e4c29b16df,3,Female,4
5f613add-36df-5aa9-bafc-02ddad603134,3,Male,36
5f613ade-a4be-461e-b6b1-51e61dffdf15,3,Female,49
5f613aeb-20bd-ce16-3eff-331b23be8f12,3,Female,24
5f613aeb-20bd-ce16-3eff-331b23be8f12,3,Female,50
5f613aeb-20bd-ce16-3eff-331b23be8f12,3,Female,41
5f613aee-94f4-01f3-76c1-c691ea233041,3,Male,5
5f613aee-94f4-01f3-76c1-c691ea233041,3,Male,35
5f613aee-94f4-01f3-76c1-c691ea233041,3,Male,35
5f613aee-e11b-00a8-46b1-b0df59d7b957,3,Female,50
5f613aee-e11b-00a8-46b1-b0df59d7b957,3,Female,51
5f613aee-e11b-00a8-46b1-b0df59d7b957,3,Male,50
5f613aef-bffc-2bf3-1f76-7f03d5abe065,3,Female,49
5f613aef-bffc-2bf3-1f76-7f03d5abe065,3,Female,39
5f613af0-6fd4-0da7-5a77-3e221193a5f8,3,Male,30
